"id","Rank1","Rank2","Rank3","Rank4","Rank5","Budget","cor","sub","cor_avg","Per_Rank1","Per_Rank5","Rel_Per","RPS","IR","RPS.rank","IR.rank","class"
"5fbf807c",0.1,0.1,0.1,0.1,0.1,1,NA,"avg",NA,0.1,0.1,0,0.16,-8.45218,51,124,"NA"
"5fc3bcc4",0.23042325,0.16294525,0.2085535,0.20579775,0.19178025,0.9995,-0.218965758574617,"avg",-0.30948264376134,0.23053851925963,0.191876188094047,-0.0386623311655828,0.22945,0.68151,147,44,"Opposite Connection"
"5ff2c089",0.18096236,0.14740989,0.1345576325,0.149319475,0.3877506425,1,0.617795615049978,"avg",0.61741478431611,0.18096236,0.3877506425,0.2067882825,0.16905,2.06687,107,31,"Connected"
"60b1d9cc",0.0211707409090909,0.00214112272727273,0.00468298,0.0183993154545455,0.0643876590909091,0.985690909090909,0.648897908948197,"avg",0.644276778489634,0.0214780726025123,0.0653223627174294,0.0438442901149171,0.16095,-7.65387,76,121,"Connected"
"611c19d0",0.00528531,-0.00533874,-0.00194865,0.00605782333333333,0.01276759,0.999996666666667,0.58459502773853,"avg",0.186489059508681,0.00528532761775873,0.0127676325587752,0.00748230494101647,0.15882,-12.6008,15,142,"Disconnected"
"6133c0d7",0.0625,0.09375,0.15625,0.28125,0.40625,1,0.970725343394151,"avg",0.970725343394151,0.0625,0.40625,0.34375,0.19081,-2.00376,135,85,"Well Connected"
"6193fbd1",0.2,0.2,0.2,0.2,0.2,1,NA,"avg",NA,0.2,0.2,0,0.16,0.45347,51,55,"NA"
"644389bc",0.33449992,0.11250018,0.08449997,0.12833332,0.34016661,1,0.033992825631493,"avg",0.033992825631493,0.33449992,0.34016661,0.00566669000000003,0.15939,-1.15713,25,80,"Disconnected"
"656bb49c",-0.0449197493333333,0.00437511033333333,0.071443236,0.196469308666667,0.439072094333333,0.999773333333333,0.948157434018271,"avg",0.925988239670741,-0.0449299334515824,0.439171639905045,0.484101573356628,0.24977,-3.6856,152,96,"Well Connected"
"66752bbc",0.194942142857143,0.0931307142857143,0.103185,0.141334285714286,0.467407857142857,1,0.606097425754998,"avg",0.205268874211646,0.194942142857143,0.467407857142857,0.272465714285714,0.17054,-7.1498,111,118,"Disconnected"
"66c4f4fd",-0.0536224,-0.0371337,-0.000392799999999998,0.0461742,0.0625887,0.3759,0.986570854824791,"avg",0.648350490132637,-0.142650704974727,0.166503591380686,0.309154296355414,0.19192,-11.07432,137,136,"Connected"
"6954b3b1",-0.208790909090909,-0.0408363636363636,0.0276363636363636,0.126154545454545,0.386745454545455,1,0.973562550972746,"avg",0.93574373814648,-0.208790909090909,0.386745454545455,0.595536363636364,0.22363,7.25555,145,12,"Well Connected"
"6f6dc500",0.05640925,0.1127375,0.09757675,0.1040675,0.091709,0.8875,0.45259453105675,"avg",0.245463414705911,0.0635597183098592,0.103334084507042,0.0397743661971831,0.16436,-13.03436,95,144,"Disconnected"
"7139c8db",-0.48384,-0.06172,0.000779999999999999,0.06046,0.35448,0.99,0.943031012760372,"avg",0.911322542914537,-0.488727272727273,0.358060606060606,0.846787878787879,0.31933,-8.37065,161,122,"Well Connected"
"71b47b97",0.170724966083333,0.210022297833333,0.237007238583333,0.210389389083333,0.170871108416667,0.999015,0.00363899343772415,"avg",0.00436442062268409,0.170893295979873,0.171039582405336,0.000146286425462439,0.15832,1.38634,14,34,"Disconnected"
"7589718c",-0.01428862985,0.00156616354999999,-0.0617479506,-0.1086831831,-0.0011764,1,-0.279503809086776,"avg",-0.121405877810427,-0.01428862985,-0.0011764,0.01311222985,0.23052,12.47064,148,7,"Disconnected"
"76fcf359",0.2,0.2,0.2,0.2,0.2,1,NA,"avg",NA,0.2,0.2,0,0.16,0.45347,51,55,"NA"
"7830dcbb",-0.11379198,-0.0626258,-0.01320188,0.05169188,0.13791378,0.99899,0.992508564130267,"avg",0.971871717512206,-0.113907026096357,0.138053213745883,0.251960239842241,0.17809,6.61544,124,15,"Well Connected"
"787d2872",-0.0357131868,-0.0221956506,0.0037583112,0.0191773098,0.0734332164,0.49998,0.964602274819811,"avg",0.964602274819811,-0.0714292307692308,0.146872307692308,0.218301538461538,0.16046,10.76497,71,9,"Well Connected"
"78cc44f1",0.06,0.06,0.07,0.46,0.35,1,0.81049882463409,"avg",0.81049882463409,0.06,0.35,0.29,0.23055,-4.32624,149,100,"Well Connected"
"7cb34dbb",0.0215166024666667,0.0109677793583333,0.0073788709,0.0120842939833333,0.022833286625,0.305084166666667,0.0867947925083531,"avg",0.0511359254618028,0.0705267752887864,0.0748425815553631,0.00431580626657672,0.15649,-11.07468,3,137,"Disconnected"
"84d63b80",-0.00988396157142857,0.0365840674285714,0.0319704298571429,0.0256374058571429,0.0828349155714286,0.995714285714286,0.832824456423179,"avg",0.0152338485506444,-0.0099265037302726,0.0831914503586801,0.0931179540889527,0.16831,-9.37445,105,129,"Disconnected"
"856618c2",0.2,0.2,0.2,0.2,0.2,1,NA,"avg",NA,0.2,0.2,0,0.16,-5.55009,51,109,"NA"
"86458890",0.126101636516667,0.136905616925,0.128036895658333,0.140108201941667,0.152907648958333,0.999936666666667,0.836180163755515,"avg",0.219798669066899,0.126109623459486,0.152917333722802,0.0268077102633167,0.17897,-18.28104,125.5,153,"Disconnected"
"872bdbc9",-0.1252275,0.0707725,0.1473,0.1791675,0.2545075,0.99967,0.947943797462758,"avg",0.489619315478909,-0.125268838716777,0.254591515200016,0.379860353916793,0.30977,17.94236,158,5,"Weakly Connected"
"87852799",-0.24967,-0.00473,0.08804,0.17637,0.35279,0.9978,0.981658381295773,"avg",0.981658381295773,-0.250220485067148,0.35356784926839,0.603788334335538,0.26016,2.95013,153,27,"Well Connected"
"880fbc83",0.2,0.2,0.2,0.2,0.2,1,NA,"avg",NA,0.2,0.2,0,0.16,0.45347,51,55,"NA"
"89c29b7d",-0.0960956666666667,-0.058971,-0.0112286666666667,0.0414696666666667,0.0805923333333333,0.938433333333333,0.998386475304379,"avg",0.986593500254053,-0.102400099456541,0.0858796575853372,0.188279757041878,0.16578,-0.5734,101,75,"Well Connected"
"8c13bdf6",0.00375487866666667,0.107976672444444,0.154469974888889,0.165461071111111,0.191422958444444,0.999996666666667,0.924732575912523,"avg",0.30410645531836,0.00375489118297061,0.1914235965231,0.187668705340129,0.17897,-5.98198,125.5,112,"Weakly Connected"
